-0.0582988 -0.952416 61.0389 997.179
0.00162272 -0.954197 -1.69898 999.044
0.0615379 -0.952212 -64.4301 996.966
0.12121 -0.946469 -126.907 990.953
0.180404 -0.936989 -188.883 981.028
0.238886 -0.923812 -250.113 967.231
0.296425 -0.906988 -310.357 949.616
0.352793 -0.886584 -369.375 928.254
0.40777 -0.862681 -426.935 903.227
0.461137 -0.835373 -482.81 874.635
0.512683 -0.804767 -536.78 842.591
0.562207 -0.770985 -588.63 807.222
0.609511 -0.73416 -638.158 768.666
0.654409 -0.694437 -685.166 727.076
0.696724 -0.651974 -729.471 682.616
0.73629 -0.606937 -770.895 635.463
0.772949 -0.559504 -809.278 585.8
0.806557 -0.509863 -844.466 533.826
0.836982 -0.458209 -876.32 479.745
0.864103 -0.404747 -904.716 423.77
0.887814 -0.349687 -929.541 366.122
0.90802 -0.293247 -950.697 307.03
0.924643 -0.23565 -968.101 246.725
0.937615 -0.177122 -981.683 185.447
0.946887 -0.117896 -991.391 123.437
0.952422 -0.0582036 -997.186 60.9391
0.954197 0.00171817 -999.044 -1.79893
0.952206 0.0616331 -996.96 -64.5299
0.946456 0.121305 -990.94 -127.006
0.936971 0.180498 -981.009 -188.981
0.923788 0.238978 -967.206 -250.21
0.906958 0.296515 -949.585 -310.452
0.886549 0.352882 -928.217 -369.468
0.86264 0.407856 -903.184 -427.025
0.835327 0.46122 -874.587 -482.898
0.804716 0.512764 -842.538 -536.864
0.770929 0.562284 -807.163 -588.711
0.734099 0.609584 -768.602 -638.235
0.694372 0.654479 -727.008 -685.239
0.651904 0.69679 -682.543 -729.539
0.606863 0.736351 -635.385 -770.959
0.559426 0.773005 -585.719 -809.336
0.509782 0.806608 -533.742 -844.519
0.458125 0.837028 -479.657 -876.368
0.40466 0.864144 -423.679 -904.759
0.349598 0.887849 -366.029 -929.578
0.293156 0.90805 -306.935 -950.728
0.235557 0.924666 -246.628 -968.125
0.177028 0.937633 -185.349 -981.702
0.117801 0.946899 -123.337 -991.403
0.0581083 0.952428 -60.8394 -997.192
-0.00181362 0.954197 1.89887 -999.044
-0.0617284 0.9522 64.6296 -996.953
-0.121399 0.946444 127.105 -990.927
-0.180591 0.936953 189.079 -980.99
-0.239071 0.923764 250.307 -967.181
-0.296606 0.906929 310.546 -949.554
-0.352971 0.886514 369.56 -928.18
-0.407942 0.862599 427.116 -903.142
-0.461304 0.83528 482.985 -874.539
-0.512844 0.804665 536.948 -842.484
-0.562361 0.770873 588.792 -807.104
-0.609658 0.734038 638.312 -768.538
-0.654548 0.694307 685.312 -726.939
-0.696855 0.651834 729.607 -682.471
-0.736411 0.606789 771.023 -635.308
-0.773061 0.559349 809.395 -585.639
-0.806659 0.509701 844.572 -533.657
-0.837074 0.458042 876.416 -479.57
-0.864184 0.404574 904.801 -423.589
-0.887884 0.349509 929.614 -365.936
-0.908079 0.293065 950.759 -306.84
-0.92469 0.235465 968.15 -246.532
-0.937651 0.176935 981.72 -185.251
-0.946911 0.117706 991.416 -123.238
-0.952433 0.058013 997.198 -60.7396
-0.954197 -0.00190908 999.044 1.99881
-0.952194 -0.0618236 996.947 64.7293
-0.946432 -0.121494 990.915 127.204
