99.9058 -0.0221255 47.3161 -53.2666 -13.7383 -98.9567 -59.2583 -39.5549
99.905 -0.0226143 47.4115 -48.2645 -7.46863 -99.6254 -51.6639 -43.6824
99.9042 -0.0230126 47.7421 -42.8637 -1.16926 -99.8973 -43.4087 -47.2472
99.9033 -0.023318 48.2513 -37.0443 5.13476 -99.7713 -34.5036 -50.0995
99.9025 -0.0235282 48.8616 -30.7931 11.4183 -99.2478 -24.9944 -52.0668
99.9017 -0.023641 49.4754 -24.1122 17.6564 -98.329 -14.976 -52.9617
99.9008 -0.0236547 49.9788 -17.0302 23.8241 -97.0185 -4.60759 -52.5992
99.8999 -0.0235671 50.254 -9.61278 29.8969 -95.3214 5.87917 -50.8262
99.8991 -0.0233763 50.1998 -1.96824 35.8505 -93.2447 16.1891 -47.5585
99.8983 -0.0230804 49.7562 5.75931 41.6614 -90.7964 25.9947 -42.815
99.8974 -0.0226777 48.9216 13.4107 47.3063 -87.9864 34.9869 -36.73
99.8966 -0.0221674 47.7554 20.8399 52.7627 -84.8259 42.9255 -29.5343
99.8958 -0.0215496 46.3612 27.9362 58.0089 -81.3274 49.6698 -21.5106
99.895 -0.0208254 44.8633 34.6341 63.0239 -77.5048 55.1783 -12.9455
99.8942 -0.0199964 43.3833 40.9082 67.7879 -73.3734 59.4881 -4.09348
99.8935 -0.0190651 42.0267 46.7619 72.2817 -68.9497 62.6857 4.84011
99.8928 -0.0180344 40.8768 52.2151 76.4876 -64.2512 64.8816 13.7006
99.8921 -0.0169076 39.995 57.2944 80.3887 -59.2967 66.1927 22.3778
99.8915 -0.0156886 39.4237 62.0267 83.9694 -54.1059 66.7316 30.7968
99.891 -0.0143816 39.19 66.436 87.2156 -48.6995 66.6009 38.9093
99.8904 -0.0129911 39.309 70.5416 90.1142 -43.099 65.8918 46.6859
99.89 -0.011522 39.7867 74.3575 92.6537 -37.3268 64.6841 54.1109
99.8895 -0.00997969 40.6224 77.8933 94.824 -31.4058 63.0463 61.1776
99.8892 -0.00836961 41.8101 81.1542 96.6164 -25.3596 61.0378 67.8858
99.8888 -0.00669762 43.3399 84.1422 98.0238 -19.2123 58.7093 74.2393
99.8886 -0.00496983 45.1986 86.8563 99.0405 -12.9884 56.1048 80.2446
99.8884 -0.00319259 47.3709 89.2934 99.6626 -6.71279 53.2619 85.9097
99.8882 -0.00137242 49.8393 91.4487 99.8874 -0.41038 50.2133 91.2439
99.8882 0.000483931 52.5847 93.3168 99.7141 5.89369 46.9876 96.2566
99.8881 0.00236959 55.5867 94.8912 99.1435 12.1743 43.6094 100.958
99.8882 0.00427754 58.8237 96.1654 98.1777 18.4064 40.1005 105.356
99.8883 0.00620067 62.2734 97.1331 96.8206 24.5652 36.4801 109.462
